Id,rf_auto_0,rf_manual_0,ad_linear_0,ad_sqr_0,ad_exp_0,gbr_0,et_auto_0,et_manual_0,svr_rbf_0,svr_sigmoid_0,xgbr_0,rf_auto_1,rf_manual_1,ad_linear_1,ad_sqr_1,ad_exp_1,gbr_1,et_auto_1,et_manual_1,svr_rbf_1,svr_sigmoid_1,xgbr_1,rf_auto_2,rf_manual_2,ad_linear_2,ad_sqr_2,ad_exp_2,gbr_2,et_auto_2,et_manual_2,svr_rbf_2,svr_sigmoid_2,xgbr_2,rf_auto_3,rf_manual_3,ad_linear_3,ad_sqr_3,ad_exp_3,gbr_3,et_auto_3,et_manual_3,svr_rbf_3,svr_sigmoid_3,xgbr_3,rf_auto_4,rf_manual_4,ad_linear_4,ad_sqr_4,ad_exp_4,gbr_4,et_auto_4,et_manual_4,svr_rbf_4,svr_sigmoid_4,xgbr_4,rf_auto_5,rf_manual_5,ad_linear_5,ad_sqr_5,ad_exp_5,gbr_5,et_auto_5,et_manual_5,svr_rbf_5,svr_sigmoid_5,xgbr_5,rf_auto_6,rf_manual_6,ad_linear_6,ad_sqr_6,ad_exp_6,gbr_6,et_auto_6,et_manual_6,svr_rbf_6,svr_sigmoid_6,xgbr_6,rf_auto_7,rf_manual_7,ad_linear_7,ad_sqr_7,ad_exp_7,gbr_7,et_auto_7,et_manual_7,svr_rbf_7,svr_sigmoid_7,xgbr_7,rf_auto_8,rf_manual_8,ad_linear_8,ad_sqr_8,ad_exp_8,gbr_8,et_auto_8,et_manual_8,svr_rbf_8,svr_sigmoid_8,xgbr_8,rf_auto_9,rf_manual_9,ad_linear_9,ad_sqr_9,ad_exp_9,gbr_9,et_auto_9,et_manual_9,svr_rbf_9,svr_sigmoid_9,xgbr_9,SalePrice
11,133732.031054,130701.036,123415.899083,126074.257576,123658.72439,127541.5658,129509.071789,130005.335761,157448.014798,159199.385427,128384.820312,133732.031054,130701.036,123415.899083,126074.257576,123658.72439,127541.5658,129509.071789,130005.335761,157448.014798,159199.385427,128384.820312,133732.031054,130701.036,123415.899083,126074.257576,123658.72439,127541.5658,129509.071789,130005.335761,157448.014798,159199.385427,128384.820312,133732.031054,130701.036,123415.899083,126074.257576,123658.72439,127541.5658,129509.071789,130005.335761,157448.014798,159199.385427,128384.820312,133732.031054,130701.036,123415.899083,126074.257576,123658.72439,127541.5658,129509.071789,130005.335761,157448.014798,159199.385427,128384.820312,133732.031054,130701.036,123415.899083,126074.257576,123658.72439,127541.5658,129509.071789,130005.335761,157448.014798,159199.385427,128384.820312,133732.031054,130701.036,123415.899083,126074.257576,123658.72439,127541.5658,129509.071789,130005.335761,157448.014798,159199.385427,128384.820312,133732.031054,130701.036,123415.899083,126074.257576,123658.72439,127541.5658,129509.071789,130005.335761,157448.014798,159199.385427,128384.820312,133732.031054,130701.036,123415.899083,126074.257576,123658.72439,127541.5658,129509.071789,130005.335761,157448.014798,159199.385427,128384.820312,133732.031054,130701.036,123415.899083,126074.257576,123658.72439,127541.5658,129509.071789,130005.335761,157448.014798,159199.385427,128384.820312,129500
12,352524.665396,354577.096,368357.246575,368088.186047,362814.5,386380.672444,345000.0,356740.065278,167862.667727,172994.545165,351507.90625,352524.665396,354577.096,368357.246575,368088.186047,362814.5,386380.672444,345000.0,356740.065278,167862.667727,172994.545165,351507.90625,352524.665396,354577.096,368357.246575,368088.186047,362814.5,386380.672444,345000.0,356740.065278,167862.667727,172994.545165,351507.90625,352524.665396,354577.096,368357.246575,368088.186047,362814.5,386380.672444,345000.0,356740.065278,167862.667727,172994.545165,351507.90625,352524.665396,354577.096,368357.246575,368088.186047,362814.5,386380.672444,345000.0,356740.065278,167862.667727,172994.545165,351507.90625,352524.665396,354577.096,368357.246575,368088.186047,362814.5,386380.672444,345000.0,356740.065278,167862.667727,172994.545165,351507.90625,352524.665396,354577.096,368357.246575,368088.186047,362814.5,386380.672444,345000.0,356740.065278,167862.667727,172994.545165,351507.90625,352524.665396,354577.096,368357.246575,368088.186047,362814.5,386380.672444,345000.0,356740.065278,167862.667727,172994.545165,351507.90625,352524.665396,354577.096,368357.246575,368088.186047,362814.5,386380.672444,345000.0,356740.065278,167862.667727,172994.545165,351507.90625,352524.665396,354577.096,368357.246575,368088.186047,362814.5,386380.672444,345000.0,356740.065278,167862.667727,172994.545165,351507.90625,345000
13,133471.33957,138955.5,122245.334821,123525.258621,121880.490421,134128.126803,144000.0,139638.458822,158240.500564,158850.064612,140137.53125,133471.33957,138955.5,122245.334821,123525.258621,121880.490421,134128.126803,144000.0,139638.458822,158240.500564,158850.064612,140137.53125,133471.33957,138955.5,122245.334821,123525.258621,121880.490421,134128.126803,144000.0,139638.458822,158240.500564,158850.064612,140137.53125,133471.33957,138955.5,122245.334821,123525.258621,121880.490421,134128.126803,144000.0,139638.458822,158240.500564,158850.064612,140137.53125,133471.33957,138955.5,122245.334821,123525.258621,121880.490421,134128.126803,144000.0,139638.458822,158240.500564,158850.064612,140137.53125,133471.33957,138955.5,122245.334821,123525.258621,121880.490421,134128.126803,144000.0,139638.458822,158240.500564,158850.064612,140137.53125,133471.33957,138955.5,122245.334821,123525.258621,121880.490421,134128.126803,144000.0,139638.458822,158240.500564,158850.064612,140137.53125,133471.33957,138955.5,122245.334821,123525.258621,121880.490421,134128.126803,144000.0,139638.458822,158240.500564,158850.064612,140137.53125,133471.33957,138955.5,122245.334821,123525.258621,121880.490421,134128.126803,144000.0,139638.458822,158240.500564,158850.064612,140137.53125,133471.33957,138955.5,122245.334821,123525.258621,121880.490421,134128.126803,144000.0,139638.458822,158240.500564,158850.064612,140137.53125,144000
14,250905.95936,256584.528,229208.105505,243681.936709,243613.730871,225158.029731,279500.0,265195.678222,168736.608344,168885.374806,264705.15625,250905.95936,256584.528,229208.105505,243681.936709,243613.730871,225158.029731,279500.0,265195.678222,168736.608344,168885.374806,264705.15625,250905.95936,256584.528,229208.105505,243681.936709,243613.730871,225158.029731,279500.0,265195.678222,168736.608344,168885.374806,264705.15625,250905.95936,256584.528,229208.105505,243681.936709,243613.730871,225158.029731,279500.0,265195.678222,168736.608344,168885.374806,264705.15625,250905.95936,256584.528,229208.105505,243681.936709,243613.730871,225158.029731,279500.0,265195.678222,168736.608344,168885.374806,264705.15625,250905.95936,256584.528,229208.105505,243681.936709,243613.730871,225158.029731,279500.0,265195.678222,168736.608344,168885.374806,264705.15625,250905.95936,256584.528,229208.105505,243681.936709,243613.730871,225158.029731,279500.0,265195.678222,168736.608344,168885.374806,264705.15625,250905.95936,256584.528,229208.105505,243681.936709,243613.730871,225158.029731,279500.0,265195.678222,168736.608344,168885.374806,264705.15625,250905.95936,256584.528,229208.105505,243681.936709,243613.730871,225158.029731,279500.0,265195.678222,168736.608344,168885.374806,264705.15625,250905.95936,256584.528,229208.105505,243681.936709,243613.730871,225158.029731,279500.0,265195.678222,168736.608344,168885.374806,264705.15625,279500
15,154287.413143,155356.036,138294.20598,131844.748954,139398.22449,152175.383525,157000.0,155837.237865,160277.622542,161103.81894,153070.59375,154287.413143,155356.036,138294.20598,131844.748954,139398.22449,152175.383525,157000.0,155837.237865,160277.622542,161103.81894,153070.59375,154287.413143,155356.036,138294.20598,131844.748954,139398.22449,152175.383525,157000.0,155837.237865,160277.622542,161103.81894,153070.59375,154287.413143,155356.036,138294.20598,131844.748954,139398.22449,152175.383525,157000.0,155837.237865,160277.622542,161103.81894,153070.59375,154287.413143,155356.036,138294.20598,131844.748954,139398.22449,152175.383525,157000.0,155837.237865,160277.622542,161103.81894,153070.59375,154287.413143,155356.036,138294.20598,131844.748954,139398.22449,152175.383525,157000.0,155837.237865,160277.622542,161103.81894,153070.59375,154287.413143,155356.036,138294.20598,131844.748954,139398.22449,152175.383525,157000.0,155837.237865,160277.622542,161103.81894,153070.59375,154287.413143,155356.036,138294.20598,131844.748954,139398.22449,152175.383525,157000.0,155837.237865,160277.622542,161103.81894,153070.59375,154287.413143,155356.036,138294.20598,131844.748954,139398.22449,152175.383525,157000.0,155837.237865,160277.622542,161103.81894,153070.59375,154287.413143,155356.036,138294.20598,131844.748954,139398.22449,152175.383525,157000.0,155837.237865,160277.622542,161103.81894,153070.59375,157000
16,135662.557109,131335.572,139865.293948,139601.184524,142140.474916,133785.380768,132000.0,131391.719448,159348.649403,159387.674378,132552.84375,135662.557109,131335.572,139865.293948,139601.184524,142140.474916,133785.380768,132000.0,131391.719448,159348.649403,159387.674378,132552.84375,135662.557109,131335.572,139865.293948,139601.184524,142140.474916,133785.380768,132000.0,131391.719448,159348.649403,159387.674378,132552.84375,135662.557109,131335.572,139865.293948,139601.184524,142140.474916,133785.380768,132000.0,131391.719448,159348.649403,159387.674378,132552.84375,135662.557109,131335.572,139865.293948,139601.184524,142140.474916,133785.380768,132000.0,131391.719448,159348.649403,159387.674378,132552.84375,135662.557109,131335.572,139865.293948,139601.184524,142140.474916,133785.380768,132000.0,131391.719448,159348.649403,159387.674378,132552.84375,135662.557109,131335.572,139865.293948,139601.184524,142140.474916,133785.380768,132000.0,131391.719448,159348.649403,159387.674378,132552.84375,135662.557109,131335.572,139865.293948,139601.184524,142140.474916,133785.380768,132000.0,131391.719448,159348.649403,159387.674378,132552.84375,135662.557109,131335.572,139865.293948,139601.184524,142140.474916,133785.380768,132000.0,131391.719448,159348.649403,159387.674378,132552.84375,135662.557109,131335.572,139865.293948,139601.184524,142140.474916,133785.380768,132000.0,131391.719448,159348.649403,159387.674378,132552.84375,132000
17,148405.636798,150019.4,139865.293948,131527.283186,142667.594675,153653.626706,149000.0,149731.361371,161397.308899,162060.740321,153340.390625,148405.636798,150019.4,139865.293948,131527.283186,142667.594675,153653.626706,149000.0,149731.361371,161397.308899,162060.740321,153340.390625,148405.636798,150019.4,139865.293948,131527.283186,142667.594675,153653.626706,149000.0,149731.361371,161397.308899,162060.740321,153340.390625,148405.636798,150019.4,139865.293948,131527.283186,142667.594675,153653.626706,149000.0,149731.361371,161397.308899,162060.740321,153340.390625,148405.636798,150019.4,139865.293948,131527.283186,142667.594675,153653.626706,149000.0,149731.361371,161397.308899,162060.740321,153340.390625,148405.636798,150019.4,139865.293948,131527.283186,142667.594675,153653.626706,149000.0,149731.361371,161397.308899,162060.740321,153340.390625,148405.636798,150019.4,139865.293948,131527.283186,142667.594675,153653.626706,149000.0,149731.361371,161397.308899,162060.740321,153340.390625,148405.636798,150019.4,139865.293948,131527.283186,142667.594675,153653.626706,149000.0,149731.361371,161397.308899,162060.740321,153340.390625,148405.636798,150019.4,139865.293948,131527.283186,142667.594675,153653.626706,149000.0,149731.361371,161397.308899,162060.740321,153340.390625,148405.636798,150019.4,139865.293948,131527.283186,142667.594675,153653.626706,149000.0,149731.361371,161397.308899,162060.740321,153340.390625,149000
18,103846.724817,98217.704,122188.205607,124180.923875,119222.403587,110647.10912,90000.0,92465.3602352,160941.482526,156695.193947,98608.984375,103846.724817,98217.704,122188.205607,124180.923875,119222.403587,110647.10912,90000.0,92465.3602352,160941.482526,156695.193947,98608.984375,103846.724817,98217.704,122188.205607,124180.923875,119222.403587,110647.10912,90000.0,92465.3602352,160941.482526,156695.193947,98608.984375,103846.724817,98217.704,122188.205607,124180.923875,119222.403587,110647.10912,90000.0,92465.3602352,160941.482526,156695.193947,98608.984375,103846.724817,98217.704,122188.205607,124180.923875,119222.403587,110647.10912,90000.0,92465.3602352,160941.482526,156695.193947,98608.984375,103846.724817,98217.704,122188.205607,124180.923875,119222.403587,110647.10912,90000.0,92465.3602352,160941.482526,156695.193947,98608.984375,103846.724817,98217.704,122188.205607,124180.923875,119222.403587,110647.10912,90000.0,92465.3602352,160941.482526,156695.193947,98608.984375,103846.724817,98217.704,122188.205607,124180.923875,119222.403587,110647.10912,90000.0,92465.3602352,160941.482526,156695.193947,98608.984375,103846.724817,98217.704,122188.205607,124180.923875,119222.403587,110647.10912,90000.0,92465.3602352,160941.482526,156695.193947,98608.984375,103846.724817,98217.704,122188.205607,124180.923875,119222.403587,110647.10912,90000.0,92465.3602352,160941.482526,156695.193947,98608.984375,90000
19,152870.678463,157525.492,146041.511364,141132.161765,149315.798387,159367.160749,159000.0,158054.497342,163499.582061,163550.330015,154963.359375,152870.678463,157525.492,146041.511364,141132.161765,149315.798387,159367.160749,159000.0,158054.497342,163499.582061,163550.330015,154963.359375,152870.678463,157525.492,146041.511364,141132.161765,149315.798387,159367.160749,159000.0,158054.497342,163499.582061,163550.330015,154963.359375,152870.678463,157525.492,146041.511364,141132.161765,149315.798387,159367.160749,159000.0,158054.497342,163499.582061,163550.330015,154963.359375,152870.678463,157525.492,146041.511364,141132.161765,149315.798387,159367.160749,159000.0,158054.497342,163499.582061,163550.330015,154963.359375,152870.678463,157525.492,146041.511364,141132.161765,149315.798387,159367.160749,159000.0,158054.497342,163499.582061,163550.330015,154963.359375,152870.678463,157525.492,146041.511364,141132.161765,149315.798387,159367.160749,159000.0,158054.497342,163499.582061,163550.330015,154963.359375,152870.678463,157525.492,146041.511364,141132.161765,149315.798387,159367.160749,159000.0,158054.497342,163499.582061,163550.330015,154963.359375,152870.678463,157525.492,146041.511364,141132.161765,149315.798387,159367.160749,159000.0,158054.497342,163499.582061,163550.330015,154963.359375,152870.678463,157525.492,146041.511364,141132.161765,149315.798387,159367.160749,159000.0,158054.497342,163499.582061,163550.330015,154963.359375,159000
20,136942.563155,136248.124,122963.751748,126074.257576,122840.33617,130983.001954,139000.763889,136665.58371,158570.140148,158497.396845,133031.953125,136942.563155,136248.124,122963.751748,126074.257576,122840.33617,130983.001954,139000.763889,136665.58371,158570.140148,158497.396845,133031.953125,136942.563155,136248.124,122963.751748,126074.257576,122840.33617,130983.001954,139000.763889,136665.58371,158570.140148,158497.396845,133031.953125,136942.563155,136248.124,122963.751748,126074.257576,122840.33617,130983.001954,139000.763889,136665.58371,158570.140148,158497.396845,133031.953125,136942.563155,136248.124,122963.751748,126074.257576,122840.33617,130983.001954,139000.763889,136665.58371,158570.140148,158497.396845,133031.953125,136942.563155,136248.124,122963.751748,126074.257576,122840.33617,130983.001954,139000.763889,136665.58371,158570.140148,158497.396845,133031.953125,136942.563155,136248.124,122963.751748,126074.257576,122840.33617,130983.001954,139000.763889,136665.58371,158570.140148,158497.396845,133031.953125,136942.563155,136248.124,122963.751748,126074.257576,122840.33617,130983.001954,139000.763889,136665.58371,158570.140148,158497.396845,133031.953125,136942.563155,136248.124,122963.751748,126074.257576,122840.33617,130983.001954,139000.763889,136665.58371,158570.140148,158497.396845,133031.953125,136942.563155,136248.124,122963.751748,126074.257576,122840.33617,130983.001954,139000.763889,136665.58371,158570.140148,158497.396845,133031.953125,139000
21,325938.555196,326227.84,319114.699248,320039.109726,331846.045685,324296.657452,325300.0,326626.578889,168624.965725,171814.011502,332399.09375,325938.555196,326227.84,319114.699248,320039.109726,331846.045685,324296.657452,325300.0,326626.578889,168624.965725,171814.011502,332399.09375,325938.555196,326227.84,319114.699248,320039.109726,331846.045685,324296.657452,325300.0,326626.578889,168624.965725,171814.011502,332399.09375,325938.555196,326227.84,319114.699248,320039.109726,331846.045685,324296.657452,325300.0,326626.578889,168624.965725,171814.011502,332399.09375,325938.555196,326227.84,319114.699248,320039.109726,331846.045685,324296.657452,325300.0,326626.578889,168624.965725,171814.011502,332399.09375,325938.555196,326227.84,319114.699248,320039.109726,331846.045685,324296.657452,325300.0,326626.578889,168624.965725,171814.011502,332399.09375,325938.555196,326227.84,319114.699248,320039.109726,331846.045685,324296.657452,325300.0,326626.578889,168624.965725,171814.011502,332399.09375,325938.555196,326227.84,319114.699248,320039.109726,331846.045685,324296.657452,325300.0,326626.578889,168624.965725,171814.011502,332399.09375,325938.555196,326227.84,319114.699248,320039.109726,331846.045685,324296.657452,325300.0,326626.578889,168624.965725,171814.011502,332399.09375,325938.555196,326227.84,319114.699248,320039.109726,331846.045685,324296.657452,325300.0,326626.578889,168624.965725,171814.011502,332399.09375,325300
22,136824.249728,136243.636,150081.537288,143441.143979,158402.934783,129905.772878,139400.0,138835.664929,159819.828254,159305.156569,133808.90625,136824.249728,136243.636,150081.537288,143441.143979,158402.934783,129905.772878,139400.0,138835.664929,159819.828254,159305.156569,133808.90625,136824.249728,136243.636,150081.537288,143441.143979,158402.934783,129905.772878,139400.0,138835.664929,159819.828254,159305.156569,133808.90625,136824.249728,136243.636,150081.537288,143441.143979,158402.934783,129905.772878,139400.0,138835.664929,159819.828254,159305.156569,133808.90625,136824.249728,136243.636,150081.537288,143441.143979,158402.934783,129905.772878,139400.0,138835.664929,159819.828254,159305.156569,133808.90625,136824.249728,136243.636,150081.537288,143441.143979,158402.934783,129905.772878,139400.0,138835.664929,159819.828254,159305.156569,133808.90625,136824.249728,136243.636,150081.537288,143441.143979,158402.934783,129905.772878,139400.0,138835.664929,159819.828254,159305.156569,133808.90625,136824.249728,136243.636,150081.537288,143441.143979,158402.934783,129905.772878,139400.0,138835.664929,159819.828254,159305.156569,133808.90625,136824.249728,136243.636,150081.537288,143441.143979,158402.934783,129905.772878,139400.0,138835.664929,159819.828254,159305.156569,133808.90625,136824.249728,136243.636,150081.537288,143441.143979,158402.934783,129905.772878,139400.0,138835.664929,159819.828254,159305.156569,133808.90625,139400
23,235269.814432,233644.088,237916.137821,246542.382789,246103.239414,223765.180119,230000.0,229646.147263,170072.791199,168042.971157,223794.0,235269.814432,233644.088,237916.137821,246542.382789,246103.239414,223765.180119,230000.0,229646.147263,170072.791199,168042.971157,223794.0,235269.814432,233644.088,237916.137821,246542.382789,246103.239414,223765.180119,230000.0,229646.147263,170072.791199,168042.971157,223794.0,235269.814432,233644.088,237916.137821,246542.382789,246103.239414,223765.180119,230000.0,229646.147263,170072.791199,168042.971157,223794.0,235269.814432,233644.088,237916.137821,246542.382789,246103.239414,223765.180119,230000.0,229646.147263,170072.791199,168042.971157,223794.0,235269.814432,233644.088,237916.137821,246542.382789,246103.239414,223765.180119,230000.0,229646.147263,170072.791199,168042.971157,223794.0,235269.814432,233644.088,237916.137821,246542.382789,246103.239414,223765.180119,230000.0,229646.147263,170072.791199,168042.971157,223794.0,235269.814432,233644.088,237916.137821,246542.382789,246103.239414,223765.180119,230000.0,229646.147263,170072.791199,168042.971157,223794.0,235269.814432,233644.088,237916.137821,246542.382789,246103.239414,223765.180119,230000.0,229646.147263,170072.791199,168042.971157,223794.0,235269.814432,233644.088,237916.137821,246542.382789,246103.239414,223765.180119,230000.0,229646.147263,170072.791199,168042.971157,223794.0,230000
24,135875.273417,132945.844,138294.20598,136203.509494,139283.4377,138735.602893,129900.0,130798.922493,160394.59352,161152.631567,132338.609375,135875.273417,132945.844,138294.20598,136203.509494,139283.4377,138735.602893,129900.0,130798.922493,160394.59352,161152.631567,132338.609375,135875.273417,132945.844,138294.20598,136203.509494,139283.4377,138735.602893,129900.0,130798.922493,160394.59352,161152.631567,132338.609375,135875.273417,132945.844,138294.20598,136203.509494,139283.4377,138735.602893,129900.0,130798.922493,160394.59352,161152.631567,132338.609375,135875.273417,132945.844,138294.20598,136203.509494,139283.4377,138735.602893,129900.0,130798.922493,160394.59352,161152.631567,132338.609375,135875.273417,132945.844,138294.20598,136203.509494,139283.4377,138735.602893,129900.0,130798.922493,160394.59352,161152.631567,132338.609375,135875.273417,132945.844,138294.20598,136203.509494,139283.4377,138735.602893,129900.0,130798.922493,160394.59352,161152.631567,132338.609375,135875.273417,132945.844,138294.20598,136203.509494,139283.4377,138735.602893,129900.0,130798.922493,160394.59352,161152.631567,132338.609375,135875.273417,132945.844,138294.20598,136203.509494,139283.4377,138735.602893,129900.0,130798.922493,160394.59352,161152.631567,132338.609375,135875.273417,132945.844,138294.20598,136203.509494,139283.4377,138735.602893,129900.0,130798.922493,160394.59352,161152.631567,132338.609375,129900
25,142592.111,149606.7,139865.293948,139420.56993,142140.632495,142940.227276,154000.0,153274.836257,161217.036802,162100.33132,155966.40625,142592.111,149606.7,139865.293948,139420.56993,142140.632495,142940.227276,154000.0,153274.836257,161217.036802,162100.33132,155966.40625,142592.111,149606.7,139865.293948,139420.56993,142140.632495,142940.227276,154000.0,153274.836257,161217.036802,162100.33132,155966.40625,142592.111,149606.7,139865.293948,139420.56993,142140.632495,142940.227276,154000.0,153274.836257,161217.036802,162100.33132,155966.40625,142592.111,149606.7,139865.293948,139420.56993,142140.632495,142940.227276,154000.0,153274.836257,161217.036802,162100.33132,155966.40625,142592.111,149606.7,139865.293948,139420.56993,142140.632495,142940.227276,154000.0,153274.836257,161217.036802,162100.33132,155966.40625,142592.111,149606.7,139865.293948,139420.56993,142140.632495,142940.227276,154000.0,153274.836257,161217.036802,162100.33132,155966.40625,142592.111,149606.7,139865.293948,139420.56993,142140.632495,142940.227276,154000.0,153274.836257,161217.036802,162100.33132,155966.40625,142592.111,149606.7,139865.293948,139420.56993,142140.632495,142940.227276,154000.0,153274.836257,161217.036802,162100.33132,155966.40625,142592.111,149606.7,139865.293948,139420.56993,142140.632495,142940.227276,154000.0,153274.836257,161217.036802,162100.33132,155966.40625,154000
26,258997.675782,259327.984,304926.624,302773.541667,309231.101942,257265.407262,256300.0,256231.541064,169576.027069,168824.372266,252938.734375,258997.675782,259327.984,304926.624,302773.541667,309231.101942,257265.407262,256300.0,256231.541064,169576.027069,168824.372266,252938.734375,258997.675782,259327.984,304926.624,302773.541667,309231.101942,257265.407262,256300.0,256231.541064,169576.027069,168824.372266,252938.734375,258997.675782,259327.984,304926.624,302773.541667,309231.101942,257265.407262,256300.0,256231.541064,169576.027069,168824.372266,252938.734375,258997.675782,259327.984,304926.624,302773.541667,309231.101942,257265.407262,256300.0,256231.541064,169576.027069,168824.372266,252938.734375,258997.675782,259327.984,304926.624,302773.541667,309231.101942,257265.407262,256300.0,256231.541064,169576.027069,168824.372266,252938.734375,258997.675782,259327.984,304926.624,302773.541667,309231.101942,257265.407262,256300.0,256231.541064,169576.027069,168824.372266,252938.734375,258997.675782,259327.984,304926.624,302773.541667,309231.101942,257265.407262,256300.0,256231.541064,169576.027069,168824.372266,252938.734375,258997.675782,259327.984,304926.624,302773.541667,309231.101942,257265.407262,256300.0,256231.541064,169576.027069,168824.372266,252938.734375,258997.675782,259327.984,304926.624,302773.541667,309231.101942,257265.407262,256300.0,256231.541064,169576.027069,168824.372266,252938.734375,256300
27,128582.929582,131605.7,129133.84252,129131.378092,139398.22449,131076.937707,134800.0,134345.330821,159961.971159,160580.167258,135736.140625,128582.929582,131605.7,129133.84252,129131.378092,139398.22449,131076.937707,134800.0,134345.330821,159961.971159,160580.167258,135736.140625,128582.929582,131605.7,129133.84252,129131.378092,139398.22449,131076.937707,134800.0,134345.330821,159961.971159,160580.167258,135736.140625,128582.929582,131605.7,129133.84252,129131.378092,139398.22449,131076.937707,134800.0,134345.330821,159961.971159,160580.167258,135736.140625,128582.929582,131605.7,129133.84252,129131.378092,139398.22449,131076.937707,134800.0,134345.330821,159961.971159,160580.167258,135736.140625,128582.929582,131605.7,129133.84252,129131.378092,139398.22449,131076.937707,134800.0,134345.330821,159961.971159,160580.167258,135736.140625,128582.929582,131605.7,129133.84252,129131.378092,139398.22449,131076.937707,134800.0,134345.330821,159961.971159,160580.167258,135736.140625,128582.929582,131605.7,129133.84252,129131.378092,139398.22449,131076.937707,134800.0,134345.330821,159961.971159,160580.167258,135736.140625,128582.929582,131605.7,129133.84252,129131.378092,139398.22449,131076.937707,134800.0,134345.330821,159961.971159,160580.167258,135736.140625,128582.929582,131605.7,129133.84252,129131.378092,139398.22449,131076.937707,134800.0,134345.330821,159961.971159,160580.167258,135736.140625,134800
28,303774.135764,301884.524,330090.09894,322905.721519,327826.659341,304611.386688,306000.0,301847.351667,170203.621508,169332.264578,302581.59375,303774.135764,301884.524,330090.09894,322905.721519,327826.659341,304611.386688,306000.0,301847.351667,170203.621508,169332.264578,302581.59375,303774.135764,301884.524,330090.09894,322905.721519,327826.659341,304611.386688,306000.0,301847.351667,170203.621508,169332.264578,302581.59375,303774.135764,301884.524,330090.09894,322905.721519,327826.659341,304611.386688,306000.0,301847.351667,170203.621508,169332.264578,302581.59375,303774.135764,301884.524,330090.09894,322905.721519,327826.659341,304611.386688,306000.0,301847.351667,170203.621508,169332.264578,302581.59375,303774.135764,301884.524,330090.09894,322905.721519,327826.659341,304611.386688,306000.0,301847.351667,170203.621508,169332.264578,302581.59375,303774.135764,301884.524,330090.09894,322905.721519,327826.659341,304611.386688,306000.0,301847.351667,170203.621508,169332.264578,302581.59375,303774.135764,301884.524,330090.09894,322905.721519,327826.659341,304611.386688,306000.0,301847.351667,170203.621508,169332.264578,302581.59375,303774.135764,301884.524,330090.09894,322905.721519,327826.659341,304611.386688,306000.0,301847.351667,170203.621508,169332.264578,302581.59375,303774.135764,301884.524,330090.09894,322905.721519,327826.659341,304611.386688,306000.0,301847.351667,170203.621508,169332.264578,302581.59375,306000
29,194953.921038,193206.456,184747.075075,172428.692308,179527.151515,195920.509842,207500.0,200975.999369,162335.425096,162878.101219,206335.90625,194953.921038,193206.456,184747.075075,172428.692308,179527.151515,195920.509842,207500.0,200975.999369,162335.425096,162878.101219,206335.90625,194953.921038,193206.456,184747.075075,172428.692308,179527.151515,195920.509842,207500.0,200975.999369,162335.425096,162878.101219,206335.90625,194953.921038,193206.456,184747.075075,172428.692308,179527.151515,195920.509842,207500.0,200975.999369,162335.425096,162878.101219,206335.90625,194953.921038,193206.456,184747.075075,172428.692308,179527.151515,195920.509842,207500.0,200975.999369,162335.425096,162878.101219,206335.90625,194953.921038,193206.456,184747.075075,172428.692308,179527.151515,195920.509842,207500.0,200975.999369,162335.425096,162878.101219,206335.90625,194953.921038,193206.456,184747.075075,172428.692308,179527.151515,195920.509842,207500.0,200975.999369,162335.425096,162878.101219,206335.90625,194953.921038,193206.456,184747.075075,172428.692308,179527.151515,195920.509842,207500.0,200975.999369,162335.425096,162878.101219,206335.90625,194953.921038,193206.456,184747.075075,172428.692308,179527.151515,195920.509842,207500.0,200975.999369,162335.425096,162878.101219,206335.90625,194953.921038,193206.456,184747.075075,172428.692308,179527.151515,195920.509842,207500.0,200975.999369,162335.425096,162878.101219,206335.90625,207500
30,71766.9722835,70631.132,116098.30203,121349.628571,109766.893993,71236.112839,68500.0,68073.7983333,157811.10549,153867.142422,61928.6953125,71766.9722835,70631.132,116098.30203,121349.628571,109766.893993,71236.112839,68500.0,68073.7983333,157811.10549,153867.142422,61928.6953125,71766.9722835,70631.132,116098.30203,121349.628571,109766.893993,71236.112839,68500.0,68073.7983333,157811.10549,153867.142422,61928.6953125,71766.9722835,70631.132,116098.30203,121349.628571,109766.893993,71236.112839,68500.0,68073.7983333,157811.10549,153867.142422,61928.6953125,71766.9722835,70631.132,116098.30203,121349.628571,109766.893993,71236.112839,68500.0,68073.7983333,157811.10549,153867.142422,61928.6953125,71766.9722835,70631.132,116098.30203,121349.628571,109766.893993,71236.112839,68500.0,68073.7983333,157811.10549,153867.142422,61928.6953125,71766.9722835,70631.132,116098.30203,121349.628571,109766.893993,71236.112839,68500.0,68073.7983333,157811.10549,153867.142422,61928.6953125,71766.9722835,70631.132,116098.30203,121349.628571,109766.893993,71236.112839,68500.0,68073.7983333,157811.10549,153867.142422,61928.6953125,71766.9722835,70631.132,116098.30203,121349.628571,109766.893993,71236.112839,68500.0,68073.7983333,157811.10549,153867.142422,61928.6953125,71766.9722835,70631.132,116098.30203,121349.628571,109766.893993,71236.112839,68500.0,68073.7983333,157811.10549,153867.142422,61928.6953125,68500
